Geneid, SR10,SR09,SR18,SR13,SR16,SR07,SR17,SR14,SR15,SR12
100049614,0,0,0,0,0,0,0,0,0,0
100616342,0,0,0,0,0,0,0,0,0,0
90933,975,1127,874,678,836,1057,1006,688,569,542
10399,11977,12783,10094,11476,9876,19042,36415,10069,7041,9765
619571,4,5,6,9,12,6,4,8,4,2
619570,1,4,0,1,2,6,7,1,1,1
101928649,21,26,15,30,9,29,55,8,10,15
84851,262,282,174,252,295,536,406,113,77,227
100507602,146,85,73,154,90,198,491,104,45,84
100132062,2,2,3,1,0,4,6,1,1,0
26683,0,0,0,0,0,0,0,0,0,0
441123,0,1,0,0,0,0,0,0,0,0
285766,0,0,0,0,0,0,0,0,0,0
56940,1950,1261,1943,1378,1596,1158,651,1878,1347,1102
105375104,1,0,0,0,0,0,0,0,0,0
3662,44,14,36,44,5,11,20,22,17,20
55770,969,985,869,1137,639,775,597,743,477,469
105374874,0,0,0,0,0,0,0,0,0,0
135458,1,1,0,1,1,1,2,0,0,0
101927691,1,0,0,1,0,8,0,0,1,0
101927353,0,0,0,0,0,0,0,0,0,0
285768,4,0,0,0,0,0,0,0,0,5
94234,10,0,1,10,0,0,2,0,2,0
2295,232,3,6,48,55,17,59,39,6,148
102466720,0,0,0,0,0,0,0,0,0,0
101927703,0,2,0,0,1,1,10,1,0,1
2296,358,666,48,70,369,219,840,72,24,85
2762,249,419,170,146,244,160,224,152,81,69
100508120,119,112,131,89,154,107,43,81,56,76
154386,1,0,0,0,0,0,4,0,0,0
340156,32,49,34,17,31,50,22,23,13,15
56897,1120,1771,1526,1012,1441,1672,1080,1021,656,941
1992,1122,1386,1971,1117,703,1473,450,1514,770,795
100616285,0,1,0,6,0,1,2,0,0,3
221756,11,28,73,81,47,18,35,6,15,188
101927730,3,0,1,2,1,0,0,1,1,0
5272,318,680,761,261,163,787,301,399,502,359
5269,3195,2677,4238,2827,2502,2008,1826,3408,2422,1992
401232,77,116,158,105,46,179,110,108,78,90
4835,533,406,536,318,314,324,613,329,165,298
401233,125,124,18,27,60,171,221,21,9,17
101927759,9,1,22,29,9,6,6,6,3,4
8737,1130,1229,1611,1333,1204,1177,651,1078,572,608
670,289,184,192,212,384,265,294,169,177,116
7280,161,135,143,128,204,181,73,265,178,81
100507194,6,80,4,4,1,0,37,6,1,3
347733,14,10,13,11,75,9,41,11,10,11
389362,161,356,240,220,150,225,220,172,139,194
63027,355,102,86,107,76,79,192,58,70,56
221749,2179,1496,1670,1758,1029,538,622,780,539,203
26240,353,291,320,326,262,236,10,390,178,156
8899,1922,1634,2071,1784,1815,2437,1684,1509,787,1399
222826,0,0,0,0,0,0,1,0,0,0
404220,24,5,19,13,7,13,16,18,7,3
10455,1128,1467,1281,845,905,1232,757,993,650,879
100507506,8,7,10,6,0,4,6,10,3,3
102724096,0,0,0,0,0,2,0,0,0,0
497048,0,0,0,0,0,1,0,0,0,0
9425,966,699,931,563,788,706,982,740,457,462
10799,60,101,60,47,159,108,101,62,28,53
100129461,116,101,58,71,92,55,71,68,66,46
57128,437,587,702,440,555,357,912,550,374,671
648791,26,13,82,26,80,168,211,23,20,33
100500900,0,0,0,0,0,0,0,0,0,0
10667,321,326,328,234,348,220,296,234,165,278
101927972,0,0,0,0,1,0,0,0,0,0
101927950,0,1,0,0,0,0,0,0,0,0
51299,55,151,43,63,402,47,1103,100,56,106
2162,2187,6823,3200,3294,943,1147,8783,2505,773,3268
102466866,0,0,0,0,0,0,0,0,0,0
100847034,0,0,0,0,0,0,0,0,0,0
285780,0,1,2,0,0,0,1,0,1,0
9450,100,120,180,110,43,40,126,100,100,39
6239,860,605,747,783,635,865,754,560,427,435
6745,2855,3327,2887,1917,2722,3689,2273,2489,1234,2186
285782,1,0,0,0,0,0,5,0,0,3
83732,607,554,584,449,798,551,524,454,295,496
1832,1584,617,14,204,32,6,1010,38,24,41
154007,225,289,208,191,419,256,344,165,70,136
654,139,49,8,6,7,7,9,19,19,8
100526836,0,0,0,0,0,0,0,0,0,0
81567,46,45,22,25,29,32,56,52,19,48
105374908,0,0,0,0,0,0,0,0,1,0
206426,1,0,0,0,0,3,3,0,0,1
100526837,0,0,0,0,0,0,0,0,0,0
63915,0,0,0,0,0,0,0,0,0,1
9521,54,74,95,58,92,115,73,67,56,68
100124533,1,1,0,4,2,1,2,1,0,1
51000,355,370,475,368,524,331,264,394,186,341
100506207,22,5,14,34,10,6,42,12,24,37
728655,0,0,0,0,0,0,0,0,0,0
266553,0,0,0,0,0,0,0,0,0,0
105369145,0,0,0,0,0,0,0,0,0,0
7020,11,9,3,67,6,6,2,3,6,44
100130275,4,8,0,16,1,0,1,0,1,7
221718,0,0,0,0,0,0,0,0,0,0
100846998,0,0,0,0,0,0,0,0,0,0
2651,204,339,65,259,1001,160,44,606,207,355
347744,18,13,9,14,18,59,29,11,17,21
55003,428,656,397,317,1053,402,510,355,231,441
51522,2171,2692,3032,1791,2279,2702,1620,2389,1408,1799
81853,518,1095,871,502,684,878,962,703,375,437
4117,20,16,14,18,10,21,18,21,11,15
9247,0,0,1,1,0,0,0,0,0,0
221711,4,1,11,5,1,0,53,8,1,5
101928191,0,0,0,0,0,0,0,0,0,0
54898,2,5,158,5,28,119,763,1,7,9
100506409,0,0,2,1,1,2,43,0,0,0
221710,463,324,468,558,452,453,525,372,189,143
405754,2,0,4,0,1,0,6,0,0,3
4739,561,192,1060,246,35,75,155,204,304,88
100113407,241,171,171,120,290,260,190,194,128,214
84830,10,4,7,1,3,5,38,1,2,3
101928253,0,0,0,0,0,0,0,0,0,0
3096,341,1013,1325,451,799,324,1069,207,178,258
1906,148,15,42,7,1,75,15,18,20,4
221692,351,240,380,572,359,113,216,300,193,135
100130357,16,9,16,18,11,12,43,6,8,3
51256,187,113,109,85,185,147,184,127,83,123
54438,2121,6106,2022,2245,1959,4074,702,2176,1524,3864
23408,444,458,301,301,361,539,306,364,242,365
51406,1060,1591,1454,1047,1375,1427,1076,1108,711,1151
10048,1349,1229,1699,1081,1306,1883,789,1481,846,976
63933,619,971,252,251,484,667,795,313,244,177
221687,0,0,0,4,0,5,3,1,0,1
9308,299,268,434,386,142,219,233,289,247,101
102216342,0,0,0,0,1,0,0,0,0,0
3720,351,566,404,487,641,247,560,374,271,269
100506681,1,1,1,1,0,2,0,3,1,1
84062,255,1092,746,704,503,384,338,441,340,549
101928406,0,0,0,0,0,0,0,0,0,0
29116,240,323,1938,1867,512,843,331,1258,733,1243
100616269,0,0,0,0,0,0,0,1,0,0
2766,55,118,235,212,208,42,29,160,106,278
6310,1290,2171,2120,637,1325,685,342,849,399,370
101928433,27,340,91,54,71,27,44,29,10,11
401236,0,1,0,3,12,0,0,0,0,1
221662,162,80,95,213,363,156,3,103,117,97
10486,280,366,604,583,1248,491,8,760,555,924
101928491,1,1,1,4,4,0,0,0,2,1
51439,1502,1591,1626,975,1751,1891,944,1418,865,1339
9972,1341,1525,1257,1081,1713,1763,1623,987,558,965
63971,2450,972,2493,1481,1398,799,924,2479,1234,1211
378884,76,54,74,76,125,88,76,109,47,60
7172,292,229,509,363,563,376,331,552,303,249
221656,301,329,486,384,338,580,326,442,244,296
7913,1639,2752,3076,1924,1720,5191,2305,1749,816,1893
255488,521,162,890,756,432,62,181,1106,512,127
693125,0,0,0,0,0,0,0,0,0,0
100189287,0,0,0,0,0,0,0,0,0,0
101928519,0,0,0,0,0,0,0,1,0,0
3400,27,7,147,104,20,42,131,234,46,11
154141,712,3501,1523,1825,1464,1192,591,377,355,270
105375105,19,3,4,3,5,10,8,10,6,0
1871,769,646,599,401,983,647,526,637,408,366
54901,436,253,450,331,324,342,244,247,153,151
100874531,2,0,0,0,0,0,0,0,0,0
6659,346,358,555,125,1139,271,2942,186,130,132
401237,0,1,11,2,2,0,86,0,0,0
729177,0,0,0,0,0,0,71,0,0,0
5617,9,3,3,0,0,0,0,0,2,0
154150,0,0,0,0,0,0,0,0,0,0
140767,1,0,0,0,0,1,0,1,0,2
51473,0,0,0,1,2,20,2,0,2,5
353219,0,0,0,0,0,0,0,0,0,0
57380,613,725,888,679,897,724,571,673,483,717
2822,106,24,148,96,17,52,38,197,139,40
7915,553,250,161,158,118,563,149,391,210,166
9856,133,133,72,67,10,71,2,777,374,15
51567,854,1068,1044,790,1071,798,651,1177,572,560
55856,943,869,631,537,637,924,595,961,668,745
81688,1760,4415,2896,2031,3192,3357,1620,2120,1106,1565
51053,196,273,209,134,188,369,354,93,56,59
101928603,0,0,0,0,0,0,0,0,0,0
9750,269,96,219,178,20,42,44,58,84,58
8418,395,117,217,319,30,58,12,568,311,76
101928663,1,0,2,0,0,0,0,0,0,2
105375106,6,2,1,4,1,1,0,2,0,3
55604,250,221,639,779,113,94,14,379,43,233
10590,0,0,0,0,0,0,0,0,0,0
221613,0,0,0,0,0,0,0,0,0,0
255626,0,0,0,0,0,0,0,0,0,0
387319,0,0,0,0,0,0,0,0,0,0
10050,0,0,0,0,0,0,0,0,0,0
6568,0,0,0,0,0,0,0,0,0,0
10786,0,0,0,0,0,0,0,0,0,0
10246,0,0,0,0,0,0,0,0,0,0
10475,1402,1893,1843,1391,1091,800,594,1012,559,582
3024,0,0,0,0,0,0,0,0,0,0
8350,0,1,0,1,1,0,1,2,1,0
8359,0,0,1,0,0,0,1,0,0,0
8366,0,0,1,0,0,0,0,0,0,0
8358,0,2,0,0,0,1,4,0,0,1
8335,0,0,0,0,1,0,0,0,0,0
3018,0,0,0,0,1,0,0,0,0,0
8352,0,1,0,1,0,1,0,0,0,1
3006,108,84,119,263,603,82,252,220,96,41
3077,402,681,309,356,319,330,181,334,209,256
8364,0,4,0,0,2,0,4,0,1,0
3010,0,0,0,0,0,0,0,0,0,0
8347,17,7,19,27,41,8,26,34,10,8
8334,92,177,89,205,311,44,106,224,69,31
3008,2,8,0,0,3,1,8,3,1,0
3017,49,113,113,199,412,64,114,256,93,27
8344,0,2,1,1,0,0,2,0,1,2
8360,1,2,0,1,1,0,0,2,0,1
8351,0,4,3,2,10,3,10,5,1,2
3013,0,0,0,0,0,0,0,0,0,0
8343,1,0,1,0,3,2,3,0,0,0
8367,2,2,2,3,9,2,9,0,0,3
8339,2,4,0,2,10,1,19,1,1,0
3012,4,6,3,8,17,3,33,7,2,2
8353,3,14,17,17,208,10,4,2,7,9
3007,0,0,0,6,1,1,6,0,0,0
8361,0,0,0,0,0,1,0,0,0,0
8369,0,0,0,0,0,0,0,0,0,0
8968,0,0,0,0,4,0,1,0,0,0
8345,1,5,2,0,8,3,17,0,0,0
8355,1,5,1,2,2,1,3,0,0,0
8346,0,0,0,0,0,2,0,0,0,0
8365,7,13,10,35,105,4,15,13,5,5
7210,0,0,0,0,0,0,0,0,0,0
7232,0,0,0,0,0,0,0,0,0,0
100189218,0,0,0,0,0,0,0,0,0,0
100189321,0,0,0,0,0,0,0,0,0,0
100189185,0,0,0,0,0,0,0,0,0,0
100189430,0,0,0,0,0,0,0,0,0,0
100189094,0,0,0,0,0,0,0,0,0,0
100189436,0,0,0,0,0,0,0,0,0,0
100189410,0,0,0,0,0,0,0,0,0,0
100189382,0,0,0,0,0,0,0,0,0,0
100189396,0,0,0,0,0,0,0,0,0,0
100189040,0,0,0,0,0,0,0,0,0,0
100189048,0,0,0,0,0,0,0,0,0,0
11118,2310,2804,5685,4261,506,1156,436,1969,1806,1008
10385,376,461,529,617,516,297,360,438,275,243
11119,1281,7299,5867,4542,1055,825,761,1593,1280,1790
54718,103,48,94,124,118,51,109,49,38,46
10384,1912,4259,4301,3672,623,705,269,1312,1223,879
11120,1261,1132,1637,1477,1111,669,1136,1027,648,597
285819,0,0,2,3,1,3,0,0,3,1
696,1,21,3,0,0,1,5,3,0,0
100189288,0,0,0,0,0,0,0,0,0,0
493812,936,195,876,613,590,501,493,578,460,183
100189319,0,0,0,0,0,0,1,0,0,0
7231,0,0,0,0,0,0,0,0,0,1
100189227,0,1,0,1,0,1,0,1,0,0
10473,1275,1867,1737,1486,1483,1780,1126,1306,796,1104
100189308,0,0,0,0,0,0,0,0,0,0
100189153,0,0,0,0,0,0,0,0,0,0
100189223,0,0,0,0,0,0,0,0,0,0
100189110,0,0,0,0,0,0,0,0,0,1
100189272,0,0,0,0,0,0,0,0,0,0
100189337,0,0,0,0,0,0,0,0,0,0
100189162,0,1,0,0,0,0,0,0,0,0
100189219,0,0,0,0,0,0,0,0,0,0
29777,514,899,902,740,898,535,693,445,335,486
79692,116,225,165,140,233,184,150,120,83,81
100189303,0,0,0,0,0,0,0,0,0,0
100189401,0,0,0,0,0,0,0,0,0,0
100189391,0,0,0,0,0,0,0,0,0,0
100189354,0,0,0,0,0,0,0,0,0,0
100189372,0,0,0,0,0,0,0,0,0,0
100126484,0,0,0,0,0,0,0,0,0,0
100126481,0,0,0,0,0,0,0,0,0,0
387036,4,6,2,7,4,2,9,7,0,0
100133205,5,19,8,18,11,19,3,7,6,6
100270746,18,14,9,11,31,12,10,6,6,18
100189028,1,2,0,3,2,0,1,1,0,1
100189172,0,0,0,0,0,0,0,0,0,0
100189157,1,0,0,0,0,0,0,0,0,0
8970,3,6,3,7,10,5,8,7,1,4
8969,2,10,1,11,14,14,15,16,6,1
85236,316,198,461,687,1821,332,280,400,164,153
8294,1,5,0,2,3,4,3,2,1,1
85235,0,0,0,0,0,1,2,0,0,0
100422934,0,0,0,0,0,0,0,0,0,0
100189196,0,0,0,0,0,0,0,0,0,0
100188987,0,0,0,0,0,0,0,0,0,0
100189143,0,0,0,0,0,0,0,0,0,0
100189336,0,0,0,0,0,0,0,0,0,0
100189368,0,0,0,0,0,0,0,0,0,0
100189041,0,0,0,0,0,0,0,0,0,0
100189167,0,0,0,0,0,0,0,0,0,0
100189099,0,0,0,0,0,0,0,0,0,0
100189067,0,0,0,0,0,0,0,0,0,0
100189014,0,0,0,0,0,0,0,0,0,0
100189310,0,0,0,0,0,0,0,0,0,0
10279,4,159,2,33,1,120,2,1,1,12
7202,0,0,0,0,0,0,0,0,0,0
100189213,0,0,0,0,0,0,0,0,0,0
100189363,0,0,0,0,0,0,0,0,0,0
100189408,0,0,0,0,0,0,0,0,0,0
100189329,0,0,0,0,0,0,0,0,0,0
100189002,0,0,0,0,0,0,0,0,0,0
94026,0,1,0,0,0,3,0,1,0,0
105375107,0,0,0,0,0,0,0,0,0,0
387316,0,0,0,0,0,0,0,0,0,0
100189345,0,0,0,0,0,0,0,0,0,0
100189182,0,0,0,0,0,0,0,0,0,0
7754,184,248,473,399,412,209,85,403,176,164
346157,227,133,110,189,206,197,249,238,116,83
7738,260,248,314,289,418,345,317,225,118,124
100189077,0,1,0,0,1,0,0,1,1,1
100189158,1,0,0,1,0,2,0,0,2,1
23437,0,0,0,0,0,0,0,0,0,0
100189247,0,0,0,0,0,0,0,0,0,0
100189292,0,0,0,0,0,0,0,1,0,0
23540,0,0,0,0,0,0,0,0,0,0
100189189,0,0,0,0,0,0,0,0,0,0
790951,0,0,0,0,0,0,0,0,0,0
100189352,0,0,0,0,0,0,0,0,0,0
94017,0,0,0,0,0,0,0,0,0,0
100189268,0,0,0,0,0,0,0,0,0,0
100189070,0,0,0,0,0,0,0,0,0,0
100189012,0,0,0,0,0,0,0,0,0,0
100189390,0,0,0,0,0,0,0,0,0,0
100189200,0,0,0,0,0,0,0,0,0,0
100189053,0,0,0,0,0,0,0,0,0,0
100189297,0,0,0,0,0,0,0,0,0,0
100189038,0,0,0,0,0,0,0,0,0,0
100189301,0,0,0,0,0,0,0,0,0,0
100189300,0,0,0,0,0,0,0,0,0,0
100189131,0,0,0,0,0,0,0,0,0,0
791231,1,1,0,0,0,0,0,0,0,0
100189095,0,0,0,0,0,0,0,0,0,0
100189428,0,0,0,0,0,0,0,0,0,0
100189205,0,0,0,0,0,1,0,0,0,0
100189161,0,0,0,0,0,0,0,0,0,0
100189340,0,0,0,0,0,0,0,0,0,0
100189071,1,0,0,0,0,0,1,1,0,0
100507173,7,6,0,14,0,10,0,0,0,0
100189164,0,0,0,0,0,1,0,0,0,0
100189374,0,0,0,0,0,0,0,0,0,0
100189101,0,0,0,0,0,0,0,0,0,0
791230,0,0,0,0,0,0,0,0,0,0
100131289,36,18,6,36,56,91,10,17,5,16
7212,0,0,0,0,0,0,0,0,0,0
100189214,0,0,0,0,0,0,0,0,0,0
100189074,0,0,0,0,0,0,0,0,2,0
8340,0,0,1,2,2,1,4,0,0,0
8329,1,2,0,0,13,4,2,1,0,0
8357,1,5,2,9,21,7,16,8,2,3
8331,0,0,0,2,0,0,2,0,0,0
8342,0,0,0,0,0,0,4,1,0,0
8363,0,0,0,2,0,1,1,1,1,3
8362,0,0,0,2,1,0,1,0,0,1
8330,0,1,0,11,9,2,8,1,1,1
8341,2,2,2,5,14,5,13,4,1,2
8332,0,0,0,0,1,0,0,0,0,1
3009,0,1,0,1,0,0,1,0,0,1
8354,0,0,0,0,0,0,2,0,0,0
8368,0,0,0,0,0,0,0,0,0,0
8356,0,0,0,0,1,1,1,0,0,0
8336,0,1,0,0,2,1,6,0,0,0
8348,0,3,2,0,1,0,3,0,0,0
100189315,0,0,0,0,0,0,0,0,0,0
100189314,0,0,0,0,0,0,0,0,0,0
81697,0,0,0,0,0,0,0,0,0,0
26212,0,0,1,1,1,0,2,1,0,0
7718,14,17,21,27,20,20,52,9,23,30
221584,162,51,94,66,100,34,129,125,136,155
100129195,102,95,100,89,36,84,60,96,77,57
80345,38,68,101,66,118,53,103,56,31,54
7745,1356,1401,1448,1499,1294,1706,1201,1090,651,1021
651302,40,31,13,51,22,20,58,32,20,23
7746,314,264,282,259,615,205,279,171,151,157
100189159,0,0,0,0,0,0,0,0,0,0
222699,15,23,10,29,27,27,69,10,6,15
387032,204,217,217,192,325,162,238,191,126,126
222698,67,40,33,59,16,103,131,59,21,67
7741,566,575,548,632,568,479,552,528,261,428
84547,173,130,192,188,574,124,204,170,83,148
64288,270,252,173,136,630,732,177,164,106,183
80317,169,148,104,112,245,193,159,81,57,111
9753,695,706,670,515,592,626,576,495,264,312
222696,167,193,139,168,101,136,171,159,61,66
100189344,0,0,0,0,0,0,0,0,0,0
100189118,0,0,0,0,0,0,0,0,0,0
100189035,0,0,0,0,0,1,0,0,0,0
257202,0,0,0,0,0,0,0,0,0,0
2880,0,0,0,0,0,0,0,0,0,0
100189348,0,0,0,0,0,0,0,0,0,0
100189034,0,0,0,0,0,0,0,0,0,0
114821,6,0,0,1,0,2,0,0,0,0
100189138,0,0,0,0,0,0,0,0,0,0
100189225,0,0,0,0,0,0,0,0,0,0
100189299,0,0,0,0,0,0,0,0,0,0
100189114,0,1,0,0,0,0,0,0,0,0
100189360,0,0,0,0,0,0,0,0,0,0
100189046,0,0,0,0,0,0,0,0,0,0
100189400,0,0,0,0,0,0,0,0,0,0
100189395,0,0,0,0,0,0,0,0,0,0
100189047,0,0,0,0,0,0,0,0,0,0
100189092,0,0,0,0,0,0,0,0,0,0
100189433,0,0,0,0,0,0,0,0,0,0
100189033,0,0,0,0,0,0,0,0,0,0
100189178,0,0,0,0,0,0,0,0,0,0
100189365,0,0,0,0,0,0,0,0,0,0
100189332,0,0,0,0,0,0,0,0,0,0
100189082,0,0,0,0,0,0,0,0,0,0
100189145,0,0,0,0,0,0,0,0,0,0
100189149,0,0,0,0,0,0,0,0,0,0
100189137,0,0,0,0,0,0,0,0,0,0
100189346,0,0,0,0,0,0,0,0,0,0
7154,0,0,0,0,0,0,0,0,0,0
100189170,0,0,0,0,0,0,0,0,0,0
100189042,0,0,0,0,0,0,0,0,0,0
100189066,0,0,0,0,0,0,0,0,0,0
100189293,0,0,0,0,0,0,0,0,0,0
100189093,0,0,0,0,0,0,0,0,0,0
401242,0,0,0,0,0,0,0,0,0,0
100189295,0,0,0,0,0,0,0,0,0,0
100189084,0,0,0,0,0,0,0,0,0,0
100126476,0,0,0,0,0,0,0,0,0,0
414760,0,0,0,0,0,0,0,0,0,0
5987,0,0,0,0,0,0,0,0,0,0
100189237,0,0,0,0,0,0,0,0,0,0
100189121,0,0,0,0,0,0,0,0,0,0
100189202,0,0,0,0,0,0,0,0,0,0
729583,0,0,0,0,0,0,0,0,0,0
100189216,0,0,0,0,0,0,0,0,0,0
100189234,0,0,0,0,0,0,0,0,0,0
100189111,0,0,0,0,0,0,0,0,0,0
100189254,0,0,0,0,0,0,0,0,0,0
100189024,0,0,0,0,0,0,0,0,0,0
100189169,0,0,0,0,0,0,0,0,0,0
282890,0,0,0,0,0,0,0,0,0,0
100129636,0,0,0,0,0,0,0,0,0,0
26692,0,0,0,0,0,0,0,0,0,0
442184,0,0,0,0,0,0,0,0,0,0
442186,0,0,0,0,0,0,0,0,0,0
26707,0,0,0,0,0,0,0,0,0,0
101929006,0,0,0,0,0,0,0,0,0,0
442191,0,0,0,0,0,0,0,0,0,0
81696,0,0,0,0,0,0,0,0,0,0
81797,0,0,0,0,0,0,0,0,0,0
26529,0,0,0,0,0,0,0,0,0,0
26531,0,0,0,0,0,0,0,0,0,0
442194,0,0,0,0,0,0,0,0,0,0
26716,0,0,0,0,0,0,0,0,0,0
116511,0,0,0,0,0,0,0,0,0,0
105375007,0,0,0,0,0,0,0,0,0,0
100507362,0,0,0,0,0,0,0,0,0,0
10537,0,0,0,0,0,0,0,0,0,0
692092,0,0,0,0,0,0,0,0,0,0
7932,0,0,0,0,0,0,0,0,0,0
2550,0,1,0,1,1,0,0,4,0,0
4340,0,0,0,0,0,0,0,0,0,0
346171,0,0,0,0,0,0,0,0,0,0
3134,2,8,417,177,0,2,8,0,1,3
285830,0,0,22,5,1,0,0,1,0,0
340198,0,0,0,0,0,0,0,0,0,0
54435,0,0,0,0,0,0,0,0,0,0
554223,0,0,0,0,0,0,0,0,0,0
3135,0,0,0,0,0,3,1,0,0,0
3136,77,21,29,120,4,139,2,10,3,87
80868,0,0,0,1,0,0,1,0,0,1
3105,62,213,772,6956,28,1707,1258,98,12,1166
10255,0,0,0,0,0,0,0,0,0,0
80862,0,0,0,0,0,0,0,0,0,0
3137,0,0,5,0,0,2,0,0,0,0
100507399,0,0,0,0,0,0,0,0,0,0
30834,0,0,13,0,0,1,1,0,0,10
6992,1,1,4,0,88,0,2,4,0,2
80352,0,0,0,0,0,0,0,0,0,0
11074,0,0,0,0,0,0,0,0,0,0
104533120,0,0,0,0,0,0,0,0,0,0
135644,0,0,0,0,0,0,0,0,0,0
10107,0,0,0,0,0,0,0,0,0,0
89870,0,0,0,0,0,0,0,0,0,0
7726,0,0,0,0,0,0,0,0,0,0
414778,0,0,0,0,0,0,0,0,0,0
3139,1,0,0,0,0,0,0,0,0,0
414777,0,0,0,0,0,0,0,0,0,0
56658,0,0,0,0,0,0,0,0,0,0
202658,0,0,0,0,0,0,0,0,0,0
79897,0,0,0,0,0,0,0,0,0,0
105375108,0,0,0,0,0,0,0,0,0,0
3133,4,7,27,17,4,0,2,5,3,2
2794,0,0,0,0,0,0,0,0,0,0
80742,0,0,0,0,0,0,0,0,0,0
23,0,0,3,0,1,1,0,0,0,0
100126314,0,0,0,0,0,0,0,0,0,0
5514,0,0,1,0,0,0,1,1,0,0
28973,0,0,0,0,0,0,0,0,0,0
79969,1,0,0,0,0,0,0,0,0,0
221545,0,0,0,0,0,0,0,0,0,0
8449,8,36,0,0,1,1,2,1,0,0
170954,0,0,0,0,1,0,1,0,0,0
11270,0,0,0,0,0,0,0,0,0,0
9656,2,1,2,3,5,1,1,4,0,1
203068,0,1,0,0,0,0,0,0,0,0
10211,2,0,1,3,1,32,1,3,0,0
8870,2,0,0,0,0,0,0,0,0,0
401247,0,0,0,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0,0,0,0
100616237,0,0,0,0,0,0,0,0,0,0
2968,0,0,1,0,0,0,0,0,0,0
57176,1,3,3,0,0,1,0,0,1,1
389376,0,0,0,0,0,0,0,0,0,0
135656,0,0,0,0,0,0,0,0,0,0
394263,0,0,0,0,0,0,0,0,0,0
100507679,0,0,0,0,0,0,0,0,0,0
285834,0,0,0,0,0,0,0,0,0,0
29113,0,0,0,0,0,0,0,0,0,0
170679,0,0,0,0,0,0,0,0,0,0
1041,1,0,0,0,0,0,0,0,0,0
170680,0,0,0,0,0,0,0,0,0,0
54535,44,27,0,2,46,7,40,6,6,3
6941,47,41,1,1,18,1,39,13,0,1
5460,3,1,0,0,0,0,2,0,0,0
100130889,0,3,0,0,0,0,0,0,0,0
253018,0,0,0,0,1,0,0,0,0,0
3107,5406,27,120,148,1015,389,2,24,18,45
3106,15517,3317,4077,145,3743,348,1008,1862,1342,150
102465537,0,0,0,0,0,0,0,0,0,0
100507436,2,5,0,0,21,2,0,0,0,0
10866,3,2,4,3,1,1,0,3,2,0
352961,2,7,0,0,2,4,0,3,0,0
4277,0,0,0,1,0,0,0,0,0,0
401250,0,0,0,0,0,0,0,0,0,0
100532737,0,0,0,0,0,0,0,0,0,0
7919,0,0,0,0,0,0,0,0,0,0
692233,0,0,0,0,0,0,0,0,0,0
692199,0,0,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0,0,0
4795,6,0,0,0,1,1,0,0,0,0
4049,0,0,0,0,0,0,0,0,0,0
7124,0,0,0,0,0,0,0,0,0,0
4050,0,0,0,0,0,0,0,0,0,0
7940,0,0,12,0,0,0,1,1,0,0
259197,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0
7916,6,1,8,2,49,128,1,3,1,3
677820,0,0,0,0,0,0,0,0,0,0
102466745,0,0,0,0,0,0,0,0,0,0
7917,95,2,4,3,3,3,2,3,2,2
55937,0,0,0,0,0,0,0,0,0,2
57827,1,0,4,2,1,1,0,0,0,0
7918,0,0,0,0,0,0,0,0,0,0
1460,1,3,208,7,2,41,3,0,0,2
58496,0,0,0,0,0,0,0,0,0,0
80741,0,0,0,0,0,0,0,0,0,0
7920,0,0,2,0,1,1,1,0,1,0
100616230,0,0,0,0,0,0,0,0,0,0
259215,0,0,0,0,0,0,0,0,0,0
79136,0,0,0,0,0,0,0,0,0,0
58530,0,0,0,0,0,0,0,0,0,0
80740,0,0,0,0,0,0,0,0,0,0
80739,0,0,0,0,0,0,0,0,0,0
23564,0,3,3,0,25,1,1,0,0,0
1192,0,0,0,0,0,0,1,0,0,0
4439,0,0,0,0,0,0,0,0,0,0
100532732,0,0,0,0,0,0,0,0,0,0
401251,0,0,0,0,0,0,0,0,0,0
104413891,0,0,0,0,0,0,0,0,0,0
80737,0,0,0,0,0,1,0,0,0,0
7407,7,2,0,3,6,25,31,59,2,4
57819,0,0,0,0,0,0,0,0,0,0
3305,0,0,0,0,0,0,0,0,0,0
3303,0,0,0,1,0,0,0,0,0,0
3304,0,0,0,0,0,0,0,0,0,0
50854,0,0,0,1,0,0,0,0,0,0
26801,0,0,0,0,0,0,0,0,0,0
26797,0,0,0,0,0,0,0,0,0,0
4758,0,104,0,1,0,0,0,0,0,1
80736,0,0,0,0,0,0,0,0,0,0
10919,0,0,0,0,0,0,0,0,1,0
717,1,2,5,4,1,3,1,0,1,1
221527,0,0,0,0,0,0,0,0,0,0
102060414,0,0,0,0,0,0,0,0,0,0
629,1,154,12,137,13,2,11,2,58,3
7936,2,1,4,1,0,0,4,2,1,2
100302242,0,0,0,0,0,0,0,0,0,0
6499,0,0,1,1,3,2,0,0,1,0
1797,0,0,0,0,0,0,0,0,0,0
8859,0,0,1,20,0,0,0,1,0,0
720,10,1,30,22,8,1,1,22,176,16
1590,0,0,0,0,0,0,0,1,0,0
7146,0,0,0,0,1,0,0,0,0,0
721,2,19,5,5,0,1,0,1,2,0
1589,0,0,0,0,0,0,0,0,0,0
7148,1,0,0,0,0,0,0,0,0,0
1388,1,0,0,1,0,0,0,0,0,0
63943,0,0,0,0,0,0,0,0,0,0
80863,0,0,0,0,0,0,0,0,0,0
